street,latitude,longitude,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
Camín de la Rastrera,43.4795803,-5.7446094,69,69,16,16,1,False
Camín de Piñera de Abajo,43.4830894,-5.7363059,62,62,840,840,1,False
Feijoo,43.5321006,-5.6508833,28,28,258,258,1,False
"Carretera de Luanco a Veriña, por Candás",43.5495095,-5.7302875,74,74,668,668,1,False
Urbanizacion Parque Somió,43.5413928,-5.6399324,45,45,540,540,1,False
Urbanización los Pedregales,43.5155719,-5.6771723,48,48,971,971,1,False
Calle Núñez de Balboa,43.5394133,-5.7030341,42,42,462,462,1,False
Camping Buenavista,43.5496575,-5.6367656,50,50,458,458,1,False
Calle Esperanto,43.531479,-5.6497244,28,28,258,258,1,False
Centro Nuevas Tecnologias,42.1501328,2.4633797,48,58,194,161,1,False
Travesia del Convento,43.5406792,-5.6588481,14,24,511,298,0.948049,False
Parque del Cerro,40.3988854,-3.6560083,31,31,30,30,1,False
Avenida de Roces (Campo Fútbol),43.5110532,-5.6689137,113,113,311,311,1,False
Camín del Rocinón,43.4720542,-5.7416692,62,62,840,840,1,False
Camin de La Campa,43.5582353,-5.7084769,48,48,163,163,1,False
Calle Begoña,43.5414571,-5.6625925,14,24,511,298,0.948049,False
Calle Perú,43.5405208,-5.6965072,19,25,503,382,0.945336,False
Camino de Los Tulipanes,43.5302363,-5.6291088,30,30,89,89,1,False
Calle Japón,43.5211098,-5.6706986,29,29,137,137,1,False
Parque Fluvial,41.8656625,-0.7867609,41,41,72,72,1,False
Calle Arquìmedes,43.5069898,-5.6888218,100,100,636,636,1,False
Calle Llanes,43.5391717,-5.6671784,27,35,503,388,0.997122,False
Calle Foces del Río Aller,43.5379506,-5.6812408,19,26,321,234,0.970655,False
Calle K Posteadores,43.4859565,-5.6540388,37,37,77,77,1,False
C.P. Begoña,43.5414571,-5.6625925,13,23,550,311,0.948049,False
Calle Central,43.5400541,-5.6994485,19,25,503,382,0.945336,False
Calle La Felguera,43.5370808,-5.6543429,13,23,550,311,0.948049,False
Calle Ramón Álvarez Palomo,43.5313124,-5.6455669,27,35,503,388,0.997122,False
Camín de Bernardón,43.4850737,-5.6199934,49,49,1450,1450,1,False
Calle del Arquitecto Mariano Marín Magallán,43.5377115,-5.7054639,54,54,1118,1118,1,False
Irene Fernández,43.5196156,-5.6681291,113,113,128,128,1,False
Parque de las Palmeras,43.5209671,-5.6672702,48,48,971,971,1,False
Calle L Lampisteros,43.4845529,-5.6553422,37,37,77,77,1,False
Calle Menéndez Valdés,43.540457,-5.6597233,13,23,550,311,0.948049,False
Camín de Granda,43.4964242,-5.6699066,49,49,209,209,1,False
Plaza del Padre Máximo González,43.5395632,-5.6780243,26,26,67,67,1,False
Calle Decoradores,43.5179578,-5.679691,53,53,1368,1368,1,False
Incorporacion A-8 Santander,7.877122,-72.5055969,46,46,474,474,1,False
Calle Maternidad,43.5381121,-5.6656133,26,35,522,388,0.99332,False
Calle Príncipe,43.5370017,-5.6568655,13,23,550,311,0.948049,False
Calle La Argandona,43.5341621,-5.663022,48,48,1664,1664,1,False
GJ-81 Acceso Sur a Gijón,43.5317665,-5.682925,87,87,51,51,1,False
Calle Santa Cruz,43.5304108,-5.6834098,64,64,26,26,1,False
Camín de la Peñona,43.4795803,-5.7446094,69,69,16,16,1,False
Parque del Ingeniero Orueta,43.5246017,-5.66838,53,53,1368,1368,1,False
Calle Padilla,43.5392244,-5.6625056,13,23,550,311,0.948049,False
Calle Electricistas,43.5189034,-5.680778,21,21,141,141,1,False
Parque de Los Caleros,43.5165527,-5.6723966,48,48,971,971,1,False
Calle Donato Argüelles,43.5400444,-5.6648153,13,23,550,311,0.948049,False
E.S. Centro de Transportes,36.713308,-4.5125509,80,80,83,83,1,False
Camín de Las Violetas,43.5311153,-5.6170445,36,36,347,347,1,False
Travesía del Campo Valdés,43.5456122,-5.6623719,29,29,169,169,1,False
Glorieta de Pumarín,43.5288394,-5.677682,21,27,37,29,1,False
Camín de Faro,43.4456552,-5.6216794,48,48,1664,1664,1,False
Escuela de Marina,43.5380534,-5.7187087,73,73,663,663,1,False
Calle Alfonso X El Sabio,43.5349048,-5.6700387,25,25,62,62,1,False
Calle Callao,43.5399261,-5.694854,19,26,503,367,0.947978,False
Avenida del Transporte,43.5298851,-5.7037902,54,54,1118,1118,1,False
Accesos a la Iglesia,43.4555697,-5.6094439,49,49,1450,1450,1,False
Salida a AS-18,20.7121742,-100.8386962,36,36,2220,2220,1,False
Carril bici Calle Juan Botas,43.5277945,-5.6533993,28,28,258,258,1,False
Travesia de la Iglesia,43.5476349,-5.7021524,26,33,5,4,0.6,False
Puentin de Deva,43.5106642,-5.6026174,104,104,589,589,1,False
Camín de La Coroniella,43.4795803,-5.7446094,69,69,16,16,1,False
Avenida Hermanos Felgueroso,43.533794,-5.6574474,26,35,522,388,0.992653,False
Calle Doctor Carlos Prieto,43.54513,-5.6998082,42,42,462,462,1,False
Calle Los Pinos,43.5313349,-5.6954627,54,54,1118,1118,1,False
La Granja (Providencia),24.0049616,-104.6383967,27,27,226,226,1,False
Camín de Casimirín,43.4850737,-5.6199934,49,49,1450,1450,1,False
Calle Álava,43.5235781,-5.6785156,26,31,428,359,0.998543,False
Camín de La Unión,43.4795803,-5.7446094,69,69,16,16,1,False
Calle Daoíz y Velarde,43.5400651,-5.683542,19,26,321,234,0.977626,False
Camín de la Iglesia,43.4795803,-5.7446094,69,69,16,16,1,False
Camín de Barrea,43.4850737,-5.6199934,49,49,1450,1450,1,False
Camín de Casa Cantora,43.5063319,-5.6396435,35,35,143,143,1,False
Camín de Tremañes a Xixon,43.5131089,-5.7106317,110,110,29,29,1,False
Plaza del Tallerón,43.5253031,-5.6685766,29,29,137,137,1,False
Calle María Cristina,43.5303933,-5.6510262,28,28,258,258,1,False
Camín del Curullu,43.458737,-5.7560442,100,100,636,636,1,False
Calle de Los Traductores,41.6777752,-4.7188278,103,108,1385,1321,0.998872,False
Calle Cuenca,43.5341338,-5.660141,26,29,355,318,0.998091,False
Calle Gerona,43.5412924,-5.6853131,19,26,503,367,0.948972,False
Camín Vieyu de El Musel,43.5451848,-5.7018595,42,42,462,462,1,False
Arquitecto Javier Esteban Infantes,43.5352041,-5.6977132,19,26,503,367,0.949846,False
Carretera Carbonera,43.5171094,-5.67608,48,48,971,971,1,False
Calle Río Narcea,43.5202699,-5.6654743,26,29,355,318,0.998091,False
Camín de Los Almendros,43.4862262,-5.7034707,38,38,282,282,1,False
Carril bici Avenida del Jardín Botánico,43.5266357,-5.6233666,49,49,1147,1147,1,False
Avenida de Oviedo,43.5219611,-5.6833465,26,31,428,359,0.997566,False
Calle La Merced,43.54169,-5.6619834,26,35,522,388,0.99189,False
Calle Alonso de Ojeda,43.5313188,-5.6683032,26,31,428,359,0.997566,False
La Teyerona,43.5288211,-5.6535491,28,28,258,258,1,False
Carretera de Sotiello,43.5177227,-5.717708,117,117,194,194,1,False
Travesía de las Ciudades Hermanadas,43.527508,-5.6503093,28,28,258,258,1,False
Caleya del Valle,43.4564554,-5.6078278,47,47,1724,1724,1,False
Camino del Riche,43.5578839,-5.7130581,48,48,163,163,1,False
Avenida de La Literatura,20.607382,-100.440623,40,40,76,76,1,False
Central Electrica,36.8602782,-4.7187452,37,37,1163,1163,1,False
Calle Carlos Marx,43.5366388,-5.6734794,28,28,263,263,1,False
Aparcamiento La Calzada,43.5392956,-5.6947164,42,42,462,462,1,False
Camín de las Moreras,43.4960555,-5.6995711,29,29,171,171,1,False
Paseo fluvial del río Piles,43.1692288,-5.8289114,42,42,1702,1702,1,False
Camín del Quemaderu,43.458737,-5.7560442,100,100,636,636,1,False
Parque León XIII,43.532666,-5.6589857,29,29,318,318,1,False
Sanatorio Maritimo,36.6394739,-4.49075,43,43,1442,1442,1,False
Calle Corín Tellado,43.5275031,-5.6436122,106,106,552,552,1,False
Calle Zumalacárregui,43.540913,-5.6844088,19,26,503,367,0.945538,False
Camino de Los Prunos,43.5416194,-5.6311881,49,49,463,463,1,False
Calle Oriental,43.5404769,-5.697003,19,26,503,367,0.945538,False
Calle Simón Bolivar,43.5371183,-5.7003009,8,8,11,11,1,False
Luis Infiesta,43.5101722,-5.7273412,60,60,263,263,1,False
Calle Fermín Suárez,43.5400198,-5.6821227,18,25,339,244,0.977626,False
Camín de la Fonte de San Feliz,43.5017174,-5.7099694,102,102,640,640,1,False
Camín de la Corolla,43.4795803,-5.7446094,69,69,16,16,1,False
Calle Concejo de Salas,43.5407853,-5.7093177,19,26,503,367,0.945538,False
Supercor,43.545229,-5.6619245,29,29,169,169,1,False
Paseo fluvial del Rio Piles,43.1692288,-5.8289114,42,42,1702,1702,1,False
Camín del Riu,43.458737,-5.7560442,100,100,636,636,1,False
El Transformador,41.0005974,-5.667034,85,85,610,610,1,False
Calle Concejo de Ibias,43.5214537,-5.6509009,110,110,42,42,1,False
Camino de Las Madreselvas,43.529579,-5.6275891,30,30,89,89,1,False
Camín de Las Azaleas,43.5287802,-5.6152268,36,36,347,347,1,False
Camín del Ranu,43.458737,-5.7560442,100,100,636,636,1,False
Calle Pintor Mariano Moré,43.5408733,-5.6697923,35,35,231,231,1,False
Parque de Vicente Ferrer,43.5173682,-5.6722949,48,48,971,971,1,False
Camino del Cierro del Monte,43.5154929,-5.7031318,110,110,29,29,1,False
Muelle de Liquerique,43.5651054,-5.6945618,73,73,663,663,1,False
Cangas de Onis,43.5365703,-5.6675322,29,36,390,314,0.97637,False
Estación del ferrocarril (Este),42.2374843,2.2844173,46,46,360,360,1,False
Aparcamiento Hotel,43.5090897,-5.6949084,102,102,640,640,1,False
Calle Alarcón,43.5359392,-5.6521856,27,35,503,388,0.995692,False
Calle Francisco Grande Covián,43.5317122,-5.6711574,29,36,390,314,0.97637,False
Camino del Bebederu,43.4941243,-5.6531049,48,48,1664,1664,1,False
Calle Isaac Newton,43.5080558,-5.6800204,53,53,1368,1368,1,False
Calle Santa Rosalía,43.5295667,-5.6676438,18,25,221,159,0.98257,False
FLC,43.545229,-5.6619245,29,29,169,169,1,False
Calle Los Blimales,43.5307115,-5.693222,56,56,886,886,1,False
Calle las Escuelas,43.5602869,-5.7054797,42,42,462,462,1,False
Camino de la Marruca,43.4998362,-5.6774282,113,113,311,311,1,False
Calle El Cuélebre,43.5602918,-5.7055466,42,42,462,462,1,False
Federica Montseny,43.542944,-5.6987007,19,26,503,367,0.94633,False
Avenida de Schulz,43.5312942,-5.6661761,48,48,1664,1664,1,False
Parking Zarracina,43.5104747,-5.608046,104,104,589,589,1,False
Plaza de la República,43.5341755,-5.6490395,27,35,503,388,0.995692,False
Avenida de Torcuato Fernandez Miranda,43.5356892,-5.6410411,27,33,238,194,0.99,False
Calle Federico García Lorca,43.5217623,-5.6870143,32,36,117,104,0.557989,False
Camín de la Caleyona,43.4456552,-5.6216794,48,48,1664,1664,1,False
Plaza de las Brigadas Internacionales,43.5191514,-5.6731109,25,25,329,329,1,False
Calle Pablo de Olavide,43.5260527,-5.6646564,18,26,221,153,0.98257,False
Camín de los Felechales,43.4862262,-5.7034707,38,38,282,282,1,False
Camino de Granda a Contrueces,43.5083504,-5.6617108,115,115,300,300,1,False
Finca Potros,43.4989653,-5.5761335,104,104,589,589,1,False
Plaza de la Ciudad de La Habana,43.5370008,-5.6834743,39,39,477,477,1,False
Calle Pelayo,43.5385537,-5.6626934,13,23,550,311,0.948059,False
Camin del Grupo Balagon,43.5278809,-5.6896153,99,99,62,62,1,False
Calle de Los Editores,37.1010452,-4.3672062,53,53,1333,1333,1,False
Calle Compositor Facundo de la Viña,43.5291615,-5.6457902,27,35,503,388,0.995692,False
Camín del Pozón,43.458737,-5.7560442,100,100,636,636,1,False
Calle Ateneo de La Calzada,43.5392956,-5.6947164,42,42,462,462,1,False
Plaza Juan A. Rubio,43.5193132,-5.6713982,48,48,971,971,1,False
Carretera de Granda,43.5147198,-5.6439205,104,104,45,45,1,False
Calle 27 de Diciembre,43.5448255,-5.6633566,29,29,169,169,1,False
Camín de La Rotella,43.5072422,-5.6280277,41,41,683,683,1,False
GJ-81,43.5242923,-5.6927936,99,99,62,62,1,False
Camín del Gaiteru,43.458737,-5.7560442,100,100,636,636,1,False
Las Cruces,43.5226876,-5.6023677,50,50,1092,1092,1,False
Barrio de Los Caleros,43.5166358,-5.6735527,48,48,971,971,1,False
Camino de La Tejerona,43.5297523,-5.6534256,28,28,258,258,1,False
Estacion de servicio Veriña,43.5407689,-5.7221987,24,24,108,108,1,False
Parking Begoña,43.5414571,-5.6625925,13,23,550,311,0.948059,False
Calle María Asunción Catalá (Astrónoma),43.5215305,-5.6094719,49,49,1147,1147,1,False
Calle Santa Ana,43.5377082,-5.6673186,27,35,503,388,0.995692,False
Camín de Santa Maria,43.5333558,-5.6651751,24,30,464,371,0.997586,False
Semana Negra,43.5472328,-5.6630615,48,48,1664,1664,1,False
Camin del Transformador,43.458737,-5.7560442,100,100,636,636,1,False
Calle Antonio Tajani,43.5217155,-5.6848605,30,37,124,101,0.537827,False
El Fielato,41.9511829,-3.0772786,46,46,905,905,1,False
Hernán Cortés,43.5401007,-5.7037245,19,26,503,367,0.944982,False
Iglesia de Cenero,43.5004052,-5.7336627,60,60,263,263,1,False
Calle Canga Argüelles,43.539347,-5.650239,28,35,485,388,0.995692,False
Playa de La Ñora,43.5331204,-5.5952074,44,44,552,552,1,False
Subida al Cerro,43.5483258,-5.6658159,26,26,67,67,1,False
Barrio Pescadores,-27.4602288,-58.8669,39,45,1121,971,0.97719,False
Travesía de las Mimosas,43.5486828,-5.6360719,50,50,458,458,1,False
Urgencias,43.545229,-5.6619245,29,29,169,169,1,False
Acceso a la estación de Tremañes,40.4766614,-3.6543403,33,33,151,151,1,False
Camin del Nietu,43.458737,-5.7560442,100,100,636,636,1,False
Carretera de Deva,43.5106642,-5.6026174,104,104,589,589,1,False
Mirador de La Providencia,43.5287708,-5.5953121,49,49,463,463,1,False
Calle Ajustadores,43.5172052,-5.6782012,53,53,1368,1368,1,False
Museo del Ferrocarril,43.5410461,-5.6722094,29,29,169,169,1,False
Camín de San Miguel,43.5127288,-5.5858178,46,46,1762,1762,1,False
Calle Marcelino González,43.5283552,-5.6649399,48,48,1664,1664,1,False
Camín del Cotayón,43.458737,-5.7560442,100,100,636,636,1,False
Parking Centro Comercial Los Fresnos,-18.0455081,-70.2539546,51,51,904,904,1,False
Camín del Castillo,41.7611894,-5.7674187,81,81,833,833,1,False
Entrada Xixón oeste,43.5080427,-5.724837,60,60,263,263,1,False
Camin de les Fazones,43.4707484,-5.7102691,53,53,1368,1368,1,False
Calle Picos de Europa,43.5368959,-5.6813543,35,35,231,231,1,False
Plaza de Los Fotoperiodistas,43.5175567,-5.6708111,25,25,329,329,1,False
Calle Manuel Fernández,43.5221233,-5.6893416,30,37,124,101,0.543624,False
Camín de Lleme,43.499226,-5.7411937,117,117,194,194,1,False
Carretera de Villaviciosa,43.5339574,-5.6405267,28,35,485,388,0.995692,False
Camín de Casa los Lonjos,43.5019184,-5.5997454,104,104,589,589,1,False
Jose Llama,43.5147283,-5.7258973,60,60,263,263,1,False
Calle Carlos V,43.538465,-5.7039736,42,42,462,462,1,False
Revillagigedo,43.545229,-5.6619245,29,29,169,169,1,False
Camín del Cura,41.7611894,-5.7674187,81,81,833,833,1,False
Camín de Caldones,43.4850737,-5.6199934,49,49,1450,1450,1,False
Plaza Madrid,40.2835486,-4.0194725,35,35,72,72,1,False
Caleya de Calacierbes,43.5106051,-5.7238859,60,60,263,263,1,False
Calle Concejo de Onís,43.5272633,-5.6460613,49,49,1147,1147,1,False
Accesu sentíu Xixón,43.5090897,-5.6949084,102,102,640,640,1,False
Avenida de Rufo Garcia Rendueles,43.5403303,-5.6502015,28,35,485,388,0.995692,False
Calle Enrique III,43.5424795,-5.663274,28,35,485,388,0.995692,False
La Cantabrica,43.522575,-5.6475081,108,108,63,63,1,False
Maria Cristina,43.5303933,-5.6510262,28,28,258,258,1,False
Casas JOP,43.5145636,-5.6678177,108,108,66,66,1,False
Caleya de La Belga,43.4933248,-5.6652606,49,49,209,209,1,False
Travesía de La Braña,43.5116069,-5.6729657,113,113,128,128,1,False
La Panerona,43.3806403,-5.5931857,84,84,651,651,1,False
Camín del Monte,43.4750111,-5.7010699,53,53,1368,1368,1,False
Camín de Sirgo,43.4850737,-5.6199934,49,49,1450,1450,1,False
Biblioteca,43.545229,-5.6619245,29,29,169,169,1,False
Camín de La Llomba,43.4795803,-5.7446094,69,69,16,16,1,False
Calle La Pumará,43.4868576,-5.6618365,44,44,205,205,1,False
Museo Etnografico del Pueblo de Asturias,43.5382741,-5.6330111,45,45,540,540,1,False
Camín de Las Caléndulas,43.4960555,-5.6995711,29,29,171,171,1,False
Los Campos,42.0296682,-5.1468254,98,98,682,682,1,False
Calle Segundo Blanco,43.5211193,-5.65648,28,28,258,258,1,False
Camín de Mariñes,43.4850737,-5.6199934,49,49,1450,1450,1,False
Calle Azcárraga,43.5329738,-5.6632942,48,48,1664,1664,1,False
Calle Atanasio Menéndez,43.5407175,-5.6815174,19,26,503,367,0.941617,False
Camín de La Llongar,43.4795803,-5.7446094,69,69,16,16,1,False
Oviedo-Porceyo,43.499397,-5.7070302,53,53,29,29,1,False
Camín del Tambor,43.458737,-5.7560442,100,100,636,636,1,False
Acceso al mirador,37.8465888,-3.3558707,29,29,415,415,1,False
Camín del Foru,43.4971672,-5.6677532,49,49,209,209,1,False
Estación de Servicio Viesques,37.9825453,-2.330302,96,96,500,500,1,False
Calle Juan Alvargonzalez,43.5300044,-5.6665855,48,48,1664,1664,1,False
Calle Guillermo Marconi,43.5106327,-5.6855303,100,100,636,636,1,False
Parking Plaza de Europa,43.5380319,-5.6638426,12,23,596,311,0.944897,False
Barrio Ciudad Virginia,43.4918317,-5.6487949,48,48,1664,1664,1,False
Camín de Casa el Santu,43.5244876,-5.6005447,36,36,347,347,1,False
Travesía del Mar,43.5414244,-5.6829215,19,25,503,382,0.938198,False
Camín de la Piñera,43.4795803,-5.7446094,69,69,16,16,1,False
Calle Guipúzcoa,43.5252564,-5.6726386,24,29,166,137,0.99564,False
Dionisio de la Huerta,43.5312471,-5.6336649,30,30,89,89,1,False
Camín de la Pontica,43.5229541,-5.5970755,45,45,540,540,1,False
Calle Joaquín Alonso Bonet,43.541734,-5.6675572,22,29,223,169,0.983569,False
Calle Dionisio Fernández-Nespral Aza,43.5410208,-5.6717525,22,29,223,169,0.983569,False
Calle Santo Domingo,43.5321401,-5.6567313,24,33,302,219,0.983854,False
Camín de la Terrona,43.4795803,-5.7446094,69,69,16,16,1,False
Rotonda de El Molinón,43.5353847,-5.6377475,27,33,238,194,0.99523,False
Albert Einstein,43.5276009,-5.6344985,50,50,1092,1092,1,False
Calle Fuerte Viejo,43.5480017,-5.665412,15,15,35,35,1,False
Calle Luís de Vereterra Estrada,43.5064309,-5.7295339,117,117,194,194,1,False
Calle Boal,43.5396809,-5.6984578,19,25,503,382,0.938198,False
Calle Anselmo Cifuentes,43.5382439,-5.6623011,13,23,550,311,0.948299,False
Muelle La Madera,43.4549879,-5.6797531,42,42,545,545,1,False
Calle Carmen Conde,43.5209753,-5.6886576,66,66,34,34,1,False
Calle Belmonte de Miranda,43.5414335,-5.669245,22,29,223,169,0.983569,False
"Calle D ""Picadores""",43.485933,-5.6517524,36,36,914,914,1,False
Calle Fortuna Balnearia,43.535471,-5.6700389,19,25,81,62,0.99,False
Viaducto de Pinzales,43.4805537,-5.7503873,100,100,636,636,1,False
Carretera de la Isla,43.5196736,-5.6153527,41,41,683,683,1,False
Calle Brasil,43.5410939,-5.6977817,19,25,503,382,0.931686,False
Avenida Del Mar,43.5234704,-5.6538767,28,28,258,258,1,False
Calle Cura Sama,43.5402854,-5.657057,28,34,485,399,0.991533,False
Camino de la,43.4663209,-5.6169404,49,49,1450,1450,1,False
Calle Extremadura,43.5271365,-5.6705134,19,26,209,153,0.985228,False
Pérez de Ayala,43.5321604,-5.6654564,48,48,1664,1664,1,False
Calle de Las Mestas,43.5322695,-5.6418889,28,34,485,399,0.991533,False
Plaza de Florencio Rodríguez,43.3929064,-5.6607106,44,44,202,202,1,False
Puente Ronda,36.4959613,-6.264098,39,39,43,43,1,False
Cai del Sol,43.5281568,-5.6790219,20,28,39,28,1,False
Carretera de Somio,43.5359699,-5.6175308,45,45,540,540,1,False
Camin del Monte,43.4750111,-5.7010699,53,53,1368,1368,1,False
Calle Blanca de los Ríos,43.5424776,-5.6649552,22,29,223,169,0.983569,False
Retonda de L'Empalme,43.4670943,-5.6899527,113,113,311,311,1,False
Camín de La Mata d'Abaxo,43.5108451,-5.7024222,102,102,640,640,1,False
Camín del Castañeu,43.4744927,-5.7129982,41,41,837,837,1,False
Sogito,43.545229,-5.6619245,22,29,223,169,0.983569,False
Pintor Marola,43.5363071,-5.6456236,27,34,238,189,0.99523,False
Camino de la Pipa,43.5389232,-5.6105323,49,49,463,463,1,False
Jardines de El Náutico,43.542098,-5.6604849,13,23,550,311,0.945136,False
Carril bici de Montevil,43.5183512,-5.6698714,48,48,971,971,1,False
Calle Premio Real,43.5394907,-5.6528879,13,23,550,311,0.945136,False
Calle Fogoneros,43.4859165,-5.6503949,36,36,914,914,1,False
Camín de la Llosa la Muria,43.4848537,-5.6273653,33,33,152,152,1,False
Iglesia de San Julián,40.0464515,-4.5243761,68,68,720,720,1,False
Lloreda,43.5200547,-5.7136357,113,113,246,246,1,False
Crisantemos,43.5274099,-5.6135816,49,49,1147,1147,1,False
Carretera de Veriña a San Andrés,43.5280275,-5.7388358,50,50,383,383,1,False
La Coría,43.5227381,-5.6533116,28,28,258,258,1,False
Parque Julián Besteiro,43.5456749,-5.6345124,49,49,463,463,1,False
E.S. El Cerillero,43.5425888,-5.7092119,42,42,462,462,1,False
Acceso RoRo,43.5090897,-5.6949084,102,102,640,640,1,False
Agricultura,43.5274905,-5.7159974,74,74,668,668,1,False
Camín del Barréu,43.5212581,-5.5973759,49,49,1147,1147,1,False
Calle Antonio Machado,43.5179177,-5.6709732,48,48,971,971,1,False
Camín de la Frontera,43.4795803,-5.7446094,69,69,16,16,1,False
Calle María Zambrano,43.5384426,-5.6997981,20,25,477,382,0.928691,False
Camino de Mareo a Granda,43.4981497,-5.6847326,46,46,222,222,1,False
Avenida de El Cerilleru,43.5425888,-5.7092119,42,42,462,462,1,False
Puerto de Somiedo,43.531494,-5.6762379,59,74,27,22,1,False
Parque de Los Pericones,43.5177009,-5.6706432,48,48,971,971,1,False
La Pedrera,43.4922381,-5.6932811,38,38,279,279,1,False
Mar Cantábrico,43.5234704,-5.6538767,28,28,258,258,1,False
Camín de Les Lloses,43.4707484,-5.7102691,53,53,1368,1368,1,False
Calle Benito Otero Martínez,43.5120381,-5.669549,113,113,128,128,1,False
Las 1500,43.55791,-5.7121683,48,48,163,163,1,False
Plaza de Los Encuentros,43.5175567,-5.6708111,25,25,329,329,1,False
La Campa Torres,43.5581067,-5.7094561,48,48,163,163,1,False
Rotonda del Piles,43.5311119,-5.6729924,31,36,364,314,0.986848,False
"Carretera Pola de Siero - El Infanzón, por Peón",43.5041011,-5.5830701,46,46,1762,1762,1,False
Calle Peña Santa de Enol,43.5259479,-5.6802332,31,36,364,314,0.986848,False
Camin del Tate,43.458737,-5.7560442,100,100,636,636,1,False
Calle Poeta Luis Álvarez Piñer,43.5198026,-5.6693245,48,48,971,971,1,False
Monsacro,43.5260339,-5.6838134,25,31,445,359,0.996635,False
La Corolla,43.5396901,-5.6222287,44,44,552,552,1,False
Camín del Llagar,43.458737,-5.7560442,100,100,636,636,1,False
Camín de Llinares,43.4850737,-5.6199934,49,49,1450,1450,1,False
Daniel Palacio,43.5273513,-5.650578,108,108,63,63,1,False
Accesos a Comisaría,43.5090897,-5.6949084,102,102,640,640,1,False
Camín del Herón,43.458737,-5.7560442,100,100,636,636,1,False
Estacion de La Calzada,40.473765,-3.8368361,41,41,82,82,1,False
Camín de Ceares a Castiello,43.5177038,-5.6463226,104,104,45,45,1,False
Camín del Regatu del Roxu,43.458737,-5.7560442,100,100,636,636,1,False
Camín del Fuerte,43.458737,-5.7560442,100,100,636,636,1,False
Travesía 2 de Los Acebos,43.5439227,-5.63197,44,44,552,552,1,False
Carbayera de Foxanes,43.5328434,-5.6206807,36,36,347,347,1,False
Calle Sigmund Freud,43.5079373,-5.6924451,100,100,636,636,1,False
Camín de Robleo,43.4850737,-5.6199934,49,49,1450,1450,1,False
Travesía de Les Canales,43.490887,-5.720712,62,62,838,838,1,False
Estacion de Servicios Pol Bankunion 1,43.5409364,-5.6667414,28,35,485,388,0.995041,False
Carretera de Mareo a Granda,43.5001181,-5.6861562,53,53,1368,1368,1,False
